Temperature,Humidity,Value,Opponent,Country,StatsName,FullName,Temperature_zscore,Humidity_zscore,Average_zscore
28,45,0.0,Switzerland,Turkey,Total Attempts,,0.9999660320317619,-0.9999660320317815,-9.769962616701378e-15
28,45,0.0,Switzerland,Turkey,Total Attempts,,0.9999660320317619,-0.9999660320317815,-9.769962616701378e-15
28,45,0.0,Switzerland,Turkey,Total Attempts,,0.9999660320317619,-0.9999660320317815,-9.769962616701378e-15
28,45,0.0,Switzerland,Turkey,Total Attempts,,0.9999660320317619,-0.9999660320317815,-9.769962616701378e-15
28,45,0.0,Switzerland,Turkey,Total Attempts,,0.9999660320317619,-0.9999660320317815,-9.769962616701378e-15
28,45,0.0,Switzerland,Turkey,Total Attempts,,0.9999660320317619,-0.9999660320317815,-9.769962616701378e-15
28,45,0.0,Switzerland,Turkey,Total Attempts,,0.9999660320317619,-0.9999660320317815,-9.769962616701378e-15
28,45,0.0,Switzerland,Turkey,Total Attempts,,0.9999660320317619,-0.9999660320317815,-9.769962616701378e-15
28,45,0.0,Switzerland,Turkey,Total Attempts,,0.9999660320317619,-0.9999660320317815,-9.769962616701378e-15
28,45,0.0,Switzerland,Turkey,Total Attempts,,0.9999660320317619,-0.9999660320317815,-9.769962616701378e-15
28,45,0.0,Switzerland,Turkey,Total Attempts,,0.9999660320317619,-0.9999660320317815,-9.769962616701378e-15
28,45,0.0,Switzerland,Turkey,Total Attempts,,0.9999660320317619,-0.9999660320317815,-9.769962616701378e-15
28,45,0.0,Switzerland,Turkey,Total Attempts,,0.9999660320317619,-0.9999660320317815,-9.769962616701378e-15
28,45,0.0,Switzerland,Turkey,Total Attempts,,0.9999660320317619,-0.9999660320317815,-9.769962616701378e-15
28,45,0.0,Switzerland,Turkey,Total Attempts,,0.9999660320317619,-0.9999660320317815,-9.769962616701378e-15
28,45,0.0,Switzerland,Turkey,Total Attempts,,0.9999660320317619,-0.9999660320317815,-9.769962616701378e-15
28,45,0.0,Switzerland,Turkey,Total Attempts,,0.9999660320317619,-0.9999660320317815,-9.769962616701378e-15
28,45,0.0,Switzerland,Turkey,Attempts on target,,0.9999660320317619,-0.9999660320317815,-9.769962616701378e-15
28,45,0.0,Switzerland,Turkey,Attempts on target,,0.9999660320317619,-0.9999660320317815,-9.769962616701378e-15
28,45,0.0,Switzerland,Turkey,Attempts on target,,0.9999660320317619,-0.9999660320317815,-9.769962616701378e-15
28,45,0.0,Switzerland,Turkey,Attempts on target,,0.9999660320317619,-0.9999660320317815,-9.769962616701378e-15
28,45,0.0,Switzerland,Turkey,Attempts on target,,0.9999660320317619,-0.9999660320317815,-9.769962616701378e-15
28,45,0.0,Switzerland,Turkey,Attempts on target,,0.9999660320317619,-0.9999660320317815,-9.769962616701378e-15
28,45,0.0,Switzerland,Turkey,Attempts on target,,0.9999660320317619,-0.9999660320317815,-9.769962616701378e-15
28,45,0.0,Switzerland,Turkey,Attempts on target,,0.9999660320317619,-0.9999660320317815,-9.769962616701378e-15
28,45,0.0,Switzerland,Turkey,Attempts on target,,0.9999660320317619,-0.9999660320317815,-9.769962616701378e-15
28,45,0.0,Switzerland,Turkey,Attempts on target,,0.9999660320317619,-0.9999660320317815,-9.769962616701378e-15
28,45,0.0,Switzerland,Turkey,Attempts on target,,0.9999660320317619,-0.9999660320317815,-9.769962616701378e-15
28,45,0.0,Switzerland,Turkey,Attempts on target,,0.9999660320317619,-0.9999660320317815,-9.769962616701378e-15
28,45,0.0,Switzerland,Turkey,Attempts on target,,0.9999660320317619,-0.9999660320317815,-9.769962616701378e-15
28,45,0.0,Switzerland,Turkey,Attempts on target,,0.9999660320317619,-0.9999660320317815,-9.769962616701378e-15
28,45,0.0,Switzerland,Turkey,Attempts on target,,0.9999660320317619,-0.9999660320317815,-9.769962616701378e-15
28,45,0.0,Switzerland,Turkey,Attempts on target,,0.9999660320317619,-0.9999660320317815,-9.769962616701378e-15
28,45,0.0,Switzerland,Turkey,Attempts on target,,0.9999660320317619,-0.9999660320317815,-9.769962616701378e-15
28,45,0.0,Switzerland,Turkey,Attempts on target,,0.9999660320317619,-0.9999660320317815,-9.769962616701378e-15
28,45,0.0,Switzerland,Turkey,Attempts on target,,0.9999660320317619,-0.9999660320317815,-9.769962616701378e-15
28,45,0.0,Switzerland,Turkey,Attempts on target,,0.9999660320317619,-0.9999660320317815,-9.769962616701378e-15
28,45,0.0,Switzerland,Turkey,Attempts on target,,0.9999660320317619,-0.9999660320317815,-9.769962616701378e-15
28,45,0.0,Switzerland,Turkey,Attempts on target,,0.9999660320317619,-0.9999660320317815,-9.769962616701378e-15
28,45,0.0,Switzerland,Turkey,Attempts on target,,0.9999660320317619,-0.9999660320317815,-9.769962616701378e-15
28,45,0.0,Switzerland,Turkey,Attempts off target,,0.9999660320317619,-0.9999660320317815,-9.769962616701378e-15
28,45,0.0,Switzerland,Turkey,Attempts off target,,0.9999660320317619,-0.9999660320317815,-9.769962616701378e-15
28,45,0.0,Switzerland,Turkey,Attempts off target,,0.9999660320317619,-0.9999660320317815,-9.769962616701378e-15
28,45,0.0,Switzerland,Turkey,Attempts off target,,0.9999660320317619,-0.9999660320317815,-9.769962616701378e-15
28,45,0.0,Switzerland,Turkey,Attempts off target,,0.9999660320317619,-0.9999660320317815,-9.769962616701378e-15
28,45,0.0,Switzerland,Turkey,Attempts off target,,0.9999660320317619,-0.9999660320317815,-9.769962616701378e-15
28,45,0.0,Switzerland,Turkey,Attempts off target,,0.9999660320317619,-0.9999660320317815,-9.769962616701378e-15
28,45,0.0,Switzerland,Turkey,Attempts off target,,0.9999660320317619,-0.9999660320317815,-9.769962616701378e-15
28,45,0.0,Switzerland,Turkey,Attempts off target,,0.9999660320317619,-0.9999660320317815,-9.769962616701378e-15
28,45,0.0,Switzerland,Turkey,Attempts off target,,0.9999660320317619,-0.9999660320317815,-9.769962616701378e-15
28,45,0.0,Switzerland,Turkey,Attempts off target,,0.9999660320317619,-0.9999660320317815,-9.769962616701378e-15
28,45,0.0,Switzerland,Turkey,Attempts off target,,0.9999660320317619,-0.9999660320317815,-9.769962616701378e-15
28,45,0.0,Switzerland,Turkey,Attempts off target,,0.9999660320317619,-0.9999660320317815,-9.769962616701378e-15
28,45,0.0,Switzerland,Turkey,Attempts off target,,0.9999660320317619,-0.9999660320317815,-9.769962616701378e-15
28,45,0.0,Switzerland,Turkey,Attempts off target,,0.9999660320317619,-0.9999660320317815,-9.769962616701378e-15
28,45,0.0,Switzerland,Turkey,Attempts off target,,0.9999660320317619,-0.9999660320317815,-9.769962616701378e-15
28,45,0.0,Switzerland,Turkey,Attempts off target,,0.9999660320317619,-0.9999660320317815,-9.769962616701378e-15
28,45,0.0,Switzerland,Turkey,Attempts off target,,0.9999660320317619,-0.9999660320317815,-9.769962616701378e-15
28,45,0.0,Switzerland,Turkey,Attempts off target,,0.9999660320317619,-0.9999660320317815,-9.769962616701378e-15
28,45,0.0,Switzerland,Turkey,Attempts off target,,0.9999660320317619,-0.9999660320317815,-9.769962616701378e-15
28,45,0.0,Switzerland,Turkey,Attempts off target,,0.9999660320317619,-0.9999660320317815,-9.769962616701378e-15
28,45,0.0,Switzerland,Turkey,Attempts off target,,0.9999660320317619,-0.9999660320317815,-9.769962616701378e-15
28,45,0.0,Switzerland,Turkey,Attempts off target,,0.9999660320317619,-0.9999660320317815,-9.769962616701378e-15
28,45,0.0,Switzerland,Turkey,Corners,,0.9999660320317619,-0.9999660320317815,-9.769962616701378e-15
28,45,0.0,Switzerland,Turkey,Corners,,0.9999660320317619,-0.9999660320317815,-9.769962616701378e-15
28,45,0.0,Switzerland,Turkey,Corners,,0.9999660320317619,-0.9999660320317815,-9.769962616701378e-15
28,45,0.0,Switzerland,Turkey,Corners,,0.9999660320317619,-0.9999660320317815,-9.769962616701378e-15
28,45,0.0,Switzerland,Turkey,Corners,,0.9999660320317619,-0.9999660320317815,-9.769962616701378e-15
28,45,0.0,Switzerland,Turkey,Corners,,0.9999660320317619,-0.9999660320317815,-9.769962616701378e-15
28,45,0.0,Switzerland,Turkey,Corners,,0.9999660320317619,-0.9999660320317815,-9.769962616701378e-15
28,45,0.0,Switzerland,Turkey,Corners,,0.9999660320317619,-0.9999660320317815,-9.769962616701378e-15
28,45,0.0,Switzerland,Turkey,Corners,,0.9999660320317619,-0.9999660320317815,-9.769962616701378e-15
28,45,0.0,Switzerland,Turkey,Corners,,0.9999660320317619,-0.9999660320317815,-9.769962616701378e-15
28,45,0.0,Switzerland,Turkey,Corners,,0.9999660320317619,-0.9999660320317815,-9.769962616701378e-15
28,45,0.0,Switzerland,Turkey,Corners,,0.9999660320317619,-0.9999660320317815,-9.769962616701378e-15
28,45,0.0,Switzerland,Turkey,Corners,,0.9999660320317619,-0.9999660320317815,-9.769962616701378e-15
28,45,0.0,Switzerland,Turkey,Corners,,0.9999660320317619,-0.9999660320317815,-9.769962616701378e-15
28,45,0.0,Switzerland,Turkey,Corners,,0.9999660320317619,-0.9999660320317815,-9.769962616701378e-15
28,45,0.0,Switzerland,Turkey,Corners,,0.9999660320317619,-0.9999660320317815,-9.769962616701378e-15
28,45,0.0,Switzerland,Turkey,Corners,,0.9999660320317619,-0.9999660320317815,-9.769962616701378e-15
28,45,0.0,Switzerland,Turkey,Corners,,0.9999660320317619,-0.9999660320317815,-9.769962616701378e-15
28,45,0.0,Switzerland,Turkey,Corners,,0.9999660320317619,-0.9999660320317815,-9.769962616701378e-15
28,45,0.0,Switzerland,Turkey,Corners,,0.9999660320317619,-0.9999660320317815,-9.769962616701378e-15
28,45,0.0,Switzerland,Turkey,Corners,,0.9999660320317619,-0.9999660320317815,-9.769962616701378e-15
28,45,0.0,Switzerland,Turkey,Corners,,0.9999660320317619,-0.9999660320317815,-9.769962616701378e-15
28,45,0.0,Switzerland,Turkey,Corners,,0.9999660320317619,-0.9999660320317815,-9.769962616701378e-15
28,45,0.0,Switzerland,Turkey,Offsides,,0.9999660320317619,-0.9999660320317815,-9.769962616701378e-15
28,45,0.0,Switzerland,Turkey,Offsides,,0.9999660320317619,-0.9999660320317815,-9.769962616701378e-15
28,45,0.0,Switzerland,Turkey,Offsides,,0.9999660320317619,-0.9999660320317815,-9.769962616701378e-15
28,45,0.0,Switzerland,Turkey,Offsides,,0.9999660320317619,-0.9999660320317815,-9.769962616701378e-15
28,45,0.0,Switzerland,Turkey,Offsides,,0.9999660320317619,-0.9999660320317815,-9.769962616701378e-15
28,45,0.0,Switzerland,Turkey,Offsides,,0.9999660320317619,-0.9999660320317815,-9.769962616701378e-15
28,45,0.0,Switzerland,Turkey,Offsides,,0.9999660320317619,-0.9999660320317815,-9.769962616701378e-15
28,45,0.0,Switzerland,Turkey,Offsides,,0.9999660320317619,-0.9999660320317815,-9.769962616701378e-15
28,45,0.0,Switzerland,Turkey,Offsides,,0.9999660320317619,-0.9999660320317815,-9.769962616701378e-15
28,45,0.0,Switzerland,Turkey,Offsides,,0.9999660320317619,-0.9999660320317815,-9.769962616701378e-15
28,45,0.0,Switzerland,Turkey,Offsides,,0.9999660320317619,-0.9999660320317815,-9.769962616701378e-15
28,45,0.0,Switzerland,Turkey,Offsides,,0.9999660320317619,-0.9999660320317815,-9.769962616701378e-15
28,45,0.0,Switzerland,Turkey,Offsides,,0.9999660320317619,-0.9999660320317815,-9.769962616701378e-15
28,45,0.0,Switzerland,Turkey,Offsides,,0.9999660320317619,-0.9999660320317815,-9.769962616701378e-15
28,45,0.0,Switzerland,Turkey,Offsides,,0.9999660320317619,-0.9999660320317815,-9.769962616701378e-15
28,45,0.0,Switzerland,Turkey,Offsides,,0.9999660320317619,-0.9999660320317815,-9.769962616701378e-15
28,45,0.0,Switzerland,Turkey,Offsides,,0.9999660320317619,-0.9999660320317815,-9.769962616701378e-15
28,45,0.0,Switzerland,Turkey,Offsides,,0.9999660320317619,-0.9999660320317815,-9.769962616701378e-15
28,45,0.0,Switzerland,Turkey,Offsides,,0.9999660320317619,-0.9999660320317815,-9.769962616701378e-15
28,45,0.0,Switzerland,Turkey,Offsides,,0.9999660320317619,-0.9999660320317815,-9.769962616701378e-15
28,45,0.0,Switzerland,Turkey,Offsides,,0.9999660320317619,-0.9999660320317815,-9.769962616701378e-15
28,45,0.0,Switzerland,Turkey,Offsides,,0.9999660320317619,-0.9999660320317815,-9.769962616701378e-15
28,45,0.0,Switzerland,Turkey,Offsides,,0.9999660320317619,-0.9999660320317815,-9.769962616701378e-15
28,45,0.0,Switzerland,Turkey,Saves,,0.9999660320317619,-0.9999660320317815,-9.769962616701378e-15
28,45,0.0,Switzerland,Turkey,Saves,,0.9999660320317619,-0.9999660320317815,-9.769962616701378e-15
28,45,0.0,Switzerland,Turkey,Saves,,0.9999660320317619,-0.9999660320317815,-9.769962616701378e-15
28,45,0.0,Switzerland,Turkey,Saves,,0.9999660320317619,-0.9999660320317815,-9.769962616701378e-15
28,45,0.0,Switzerland,Turkey,Saves,,0.9999660320317619,-0.9999660320317815,-9.769962616701378e-15
28,45,0.0,Switzerland,Turkey,Saves,,0.9999660320317619,-0.9999660320317815,-9.769962616701378e-15
28,45,0.0,Switzerland,Turkey,Saves,,0.9999660320317619,-0.9999660320317815,-9.769962616701378e-15
28,45,0.0,Switzerland,Turkey,Saves,,0.9999660320317619,-0.9999660320317815,-9.769962616701378e-15
28,45,0.0,Switzerland,Turkey,Saves,,0.9999660320317619,-0.9999660320317815,-9.769962616701378e-15
28,45,0.0,Switzerland,Turkey,Saves,,0.9999660320317619,-0.9999660320317815,-9.769962616701378e-15
28,45,0.0,Switzerland,Turkey,Saves,,0.9999660320317619,-0.9999660320317815,-9.769962616701378e-15
28,45,0.0,Switzerland,Turkey,Saves,,0.9999660320317619,-0.9999660320317815,-9.769962616701378e-15
28,45,0.0,Switzerland,Turkey,Saves,,0.9999660320317619,-0.9999660320317815,-9.769962616701378e-15
28,45,0.0,Switzerland,Turkey,Saves,,0.9999660320317619,-0.9999660320317815,-9.769962616701378e-15
28,45,0.0,Switzerland,Turkey,Saves,,0.9999660320317619,-0.9999660320317815,-9.769962616701378e-15
28,45,0.0,Switzerland,Turkey,Saves,,0.9999660320317619,-0.9999660320317815,-9.769962616701378e-15
28,45,0.0,Switzerland,Turkey,Saves,,0.9999660320317619,-0.9999660320317815,-9.769962616701378e-15
28,45,0.0,Switzerland,Turkey,Saves,,0.9999660320317619,-0.9999660320317815,-9.769962616701378e-15
28,45,0.0,Switzerland,Turkey,Saves,,0.9999660320317619,-0.9999660320317815,-9.769962616701378e-15
28,45,0.0,Switzerland,Turkey,Saves,,0.9999660320317619,-0.9999660320317815,-9.769962616701378e-15
28,45,0.0,Switzerland,Turkey,Saves,,0.9999660320317619,-0.9999660320317815,-9.769962616701378e-15
28,45,0.0,Switzerland,Turkey,Saves,,0.9999660320317619,-0.9999660320317815,-9.769962616701378e-15
28,45,0.0,Switzerland,Turkey,Saves,,0.9999660320317619,-0.9999660320317815,-9.769962616701378e-15
28,45,0.0,Switzerland,Turkey,Tackles won,,0.9999660320317619,-0.9999660320317815,-9.769962616701378e-15
28,45,0.0,Switzerland,Turkey,Tackles won,,0.9999660320317619,-0.9999660320317815,-9.769962616701378e-15
28,45,0.0,Switzerland,Turkey,Tackles won,,0.9999660320317619,-0.9999660320317815,-9.769962616701378e-15
28,45,0.0,Switzerland,Turkey,Tackles won,,0.9999660320317619,-0.9999660320317815,-9.769962616701378e-15
28,45,0.0,Switzerland,Turkey,Tackles won,,0.9999660320317619,-0.9999660320317815,-9.769962616701378e-15
28,45,0.0,Switzerland,Turkey,Tackles won,,0.9999660320317619,-0.9999660320317815,-9.769962616701378e-15
28,45,0.0,Switzerland,Turkey,Tackles won,,0.9999660320317619,-0.9999660320317815,-9.769962616701378e-15
28,45,0.0,Switzerland,Turkey,Tackles won,,0.9999660320317619,-0.9999660320317815,-9.769962616701378e-15
28,45,0.0,Switzerland,Turkey,Tackles won,,0.9999660320317619,-0.9999660320317815,-9.769962616701378e-15
28,45,0.0,Switzerland,Turkey,Tackles won,,0.9999660320317619,-0.9999660320317815,-9.769962616701378e-15
28,45,0.0,Switzerland,Turkey,Tackles won,,0.9999660320317619,-0.9999660320317815,-9.769962616701378e-15
28,45,0.0,Switzerland,Turkey,Tackles won,,0.9999660320317619,-0.9999660320317815,-9.769962616701378e-15
28,45,0.0,Switzerland,Turkey,Tackles won,,0.9999660320317619,-0.9999660320317815,-9.769962616701378e-15
28,45,0.0,Switzerland,Turkey,Tackles won,,0.9999660320317619,-0.9999660320317815,-9.769962616701378e-15
28,45,0.0,Switzerland,Turkey,Tackles won,,0.9999660320317619,-0.9999660320317815,-9.769962616701378e-15
28,45,0.0,Switzerland,Turkey,Tackles won,,0.9999660320317619,-0.9999660320317815,-9.769962616701378e-15
28,45,0.0,Switzerland,Turkey,Tackles won,,0.9999660320317619,-0.9999660320317815,-9.769962616701378e-15
28,45,0.0,Switzerland,Turkey,Tackles won,,0.9999660320317619,-0.9999660320317815,-9.769962616701378e-15
28,45,0.0,Switzerland,Turkey,Tackles won,,0.9999660320317619,-0.9999660320317815,-9.769962616701378e-15
28,45,0.0,Switzerland,Turkey,Tackles won,,0.9999660320317619,-0.9999660320317815,-9.769962616701378e-15
28,45,0.0,Switzerland,Turkey,Tackles won,,0.9999660320317619,-0.9999660320317815,-9.769962616701378e-15
28,45,0.0,Switzerland,Turkey,Tackles won,,0.9999660320317619,-0.9999660320317815,-9.769962616701378e-15
28,45,0.0,Switzerland,Turkey,Tackles won,,0.9999660320317619,-0.9999660320317815,-9.769962616701378e-15
28,45,0.0,Switzerland,Turkey,Clearances,,0.9999660320317619,-0.9999660320317815,-9.769962616701378e-15
28,45,0.0,Switzerland,Turkey,Clearances,,0.9999660320317619,-0.9999660320317815,-9.769962616701378e-15
28,45,0.0,Switzerland,Turkey,Clearances,,0.9999660320317619,-0.9999660320317815,-9.769962616701378e-15
28,45,0.0,Switzerland,Turkey,Clearances,,0.9999660320317619,-0.9999660320317815,-9.769962616701378e-15
28,45,0.0,Switzerland,Turkey,Clearances,,0.9999660320317619,-0.9999660320317815,-9.769962616701378e-15
28,45,0.0,Switzerland,Turkey,Clearances,,0.9999660320317619,-0.9999660320317815,-9.769962616701378e-15
28,45,0.0,Switzerland,Turkey,Clearances,,0.9999660320317619,-0.9999660320317815,-9.769962616701378e-15
28,45,0.0,Switzerland,Turkey,Clearances,,0.9999660320317619,-0.9999660320317815,-9.769962616701378e-15
28,45,0.0,Switzerland,Turkey,Clearances,,0.9999660320317619,-0.9999660320317815,-9.769962616701378e-15
28,45,0.0,Switzerland,Turkey,Clearances,,0.9999660320317619,-0.9999660320317815,-9.769962616701378e-15
28,45,0.0,Switzerland,Turkey,Clearances,,0.9999660320317619,-0.9999660320317815,-9.769962616701378e-15
28,45,0.0,Switzerland,Turkey,Clearances,,0.9999660320317619,-0.9999660320317815,-9.769962616701378e-15
28,45,0.0,Switzerland,Turkey,Clearances,,0.9999660320317619,-0.9999660320317815,-9.769962616701378e-15
28,45,0.0,Switzerland,Turkey,Clearances,,0.9999660320317619,-0.9999660320317815,-9.769962616701378e-15
28,45,0.0,Switzerland,Turkey,Clearances,,0.9999660320317619,-0.9999660320317815,-9.769962616701378e-15
28,45,0.0,Switzerland,Turkey,Clearances,,0.9999660320317619,-0.9999660320317815,-9.769962616701378e-15
28,45,0.0,Switzerland,Turkey,Clearances,,0.9999660320317619,-0.9999660320317815,-9.769962616701378e-15
28,45,0.0,Switzerland,Turkey,Clearances,,0.9999660320317619,-0.9999660320317815,-9.769962616701378e-15
28,45,0.0,Switzerland,Turkey,Clearances,,0.9999660320317619,-0.9999660320317815,-9.769962616701378e-15
28,45,0.0,Switzerland,Turkey,Clearances,,0.9999660320317619,-0.9999660320317815,-9.769962616701378e-15
28,45,0.0,Switzerland,Turkey,Clearances,,0.9999660320317619,-0.9999660320317815,-9.769962616701378e-15
28,45,0.0,Switzerland,Turkey,Clearances,,0.9999660320317619,-0.9999660320317815,-9.769962616701378e-15
28,45,0.0,Switzerland,Turkey,Clearances,,0.9999660320317619,-0.9999660320317815,-9.769962616701378e-15
28,45,1.0,Switzerland,Turkey,Recovered balls,,0.9999660320317619,-0.9999660320317815,-9.769962616701378e-15
28,45,1.0,Switzerland,Turkey,Recovered balls,,0.9999660320317619,-0.9999660320317815,-9.769962616701378e-15
28,45,1.0,Switzerland,Turkey,Recovered balls,,0.9999660320317619,-0.9999660320317815,-9.769962616701378e-15
28,45,1.0,Switzerland,Turkey,Recovered balls,,0.9999660320317619,-0.9999660320317815,-9.769962616701378e-15
28,45,1.0,Switzerland,Turkey,Recovered balls,,0.9999660320317619,-0.9999660320317815,-9.769962616701378e-15
